time,binary,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10
192,0,0.268861836,0.938295765,-0.016834251,-0.014069078,2.717128705,3.117453467,1.851327029,1.915184352,0.314115643,1.09606298,-0.035067846
193,0,0.816298704,1.105426173,-0.002812833,0.167295598,0.588700198,0.527199002,2.167445384,2.428277371,0.547317712,1.238940258,-0.007599654
194,0,0.684029191,0.948656792,0.038409613,-0.006560489,2.439389423,3.113739094,2.770526128,2.538707062,0.698415536,1.080823387,-0.014707426
195,0,-0.831010039,1.172928911,0.048967865,0.293683719,0.545559579,0.546365386,0.318773166,0.355087621,-0.951869645,1.206444521,-0.013570942
196,0,-0.011560249,1.013022705,0.0092949,-0.100958784,2.353660184,2.434351711,1.924032009,1.957211915,0.306161421,1.259974725,0.024373292
197,0,-0.404367171,1.161002546,-0.027950679,-0.006216173,0.70248374,0.836168889,0.340145011,0.743890206,-0.63265608,1.258902899,0.100518404
198,0,0.720664068,0.926671866,0.054155756,0.037285553,3.344900227,3.142700301,6.434575593,7.024672645,0.600962197,0.969943872,0.009817611
199,1,-0.854581569,1.076471333,0.04990849,-0.0106461,0.033118597,0.060607465,0.227494534,0.090763301,-0.345684787,1.730965294,0.035329254
200,1,-0.371776707,0.78678293,0.064992294,-1.272399415,0.213829433,0.249583957,0.804995352,0.865958744,-0.493111484,1.278280376,0.001950986
201,0,-0.06550716,0.780529053,-0.009687975,-0.01110593,0.219059745,0.188864473,0.807928535,0.949862092,-0.18081354,1.122493877,0.016356996
202,0,0.679009841,1.310006876,-0.017191651,0.007754694,0.612794488,0.617053791,1.124124947,0.928259445,0.286589297,0.869912285,-0.036505358
203,0,-0.080832251,1.162915304,0.053034241,0.027508829,1.198925348,1.026018221,1.202884309,1.020751526,-0.135449919,1.467343539,0.044885373
204,0,-0.050290394,0.975572772,-0.041286952,-0.010775533,2.378301943,2.184252037,0.783496352,0.759223719,-0.228102547,1.296859635,-0.047536256
205,0,0.078420069,1.343504249,-0.020244301,-0.002509323,0.225437553,0.244084018,0.688177235,0.564984465,0.211161601,1.141544116,0.077811086
206,0,-0.443353147,0.989428724,0.050388126,0.009151043,1.736969614,2.220701376,0.738244296,0.469297457,-0.328925224,0.985293766,0.02857295
207,0,-0.015775791,1.041805686,0.060233397,0.038145445,0.15297176,0.159847811,0.251945014,0.199303947,-0.255761723,0.758398088,-0.036097896
208,1,0.202447543,1.02838874,0.027235597,0.021108696,0.998353556,1.088650679,1.574113731,1.474819849,0.299406393,0.875394491,0.044020932
209,1,-0.311497461,0.889369082,-0.027799395,-0.034874348,0.690246593,0.727329255,0.929854069,0.833127593,-0.041437948,1.296382902,0.005713215
210,1,-0.334574314,1.096664725,0.067262395,-0.004969922,1.235005612,1.842818398,0.770456396,1.514472603,-0.207431968,0.781863349,0.031433491
211,1,0.30662857,1.169147321,-0.031181746,-0.000520111,0.852738943,1.048869991,0.704525141,0.528610936,0.557123938,0.853969778,-0.046887341
212,0,-0.021605948,0.936035308,-0.079156385,-0.064487446,4.464405819,3.888544522,0.767178373,0.419376264,-0.253404601,1.024206585,0.030979819
213,0,0.669545309,1.1280389,-0.024303995,-0.169018595,7.813229367,8.509964475,3.115579,3.147712119,0.668946303,1.283092717,0.002980623
214,0,-0.064452222,1.005501519,0.024127158,-0.021306351,1.88081106,2.531884387,0.687251608,0.867941714,-0.304871949,0.826675491,0.013911849
215,1,-0.406287977,1.001061409,-0.036091014,0.005308008,0.673747328,0.76957149,0.440523838,0.795031409,-0.095697935,0.987088844,0.002380742
216,0,-0.559764866,1.005731206,-0.017586426,0.00522156,1.002066488,0.857607402,0.592070033,1.079786355,-0.415735007,1.131157392,0.000401436
217,0,-0.735603216,0.984563955,0.011992674,0.098918666,1.445797851,1.572124699,0.35281491,0.406447827,-0.524614228,1.054430586,0.005542675
218,0,-0.137354584,0.861003558,0.06200581,0.003664905,0.617172669,0.779620423,0.999877522,0.412672368,0.204088434,0.732044669,-0.036345754
219,0,-0.859760073,1.073599136,-0.007681595,0.064184595,0.933554065,0.744184575,0.319383809,0.460998025,-1.195293466,1.25157641,0.030742791
220,0,0.032846238,0.942161903,-0.037650453,-0.014438095,0.165756877,0.103553794,1.510209251,1.828911314,0.348649208,1.016655534,-0.00439117
221,0,-0.011841006,0.818976921,0.017946193,-0.066779288,2.668552201,3.687205067,0.515319316,0.548809973,-0.264770453,0.934831552,-0.021979542
222,0,0.496521885,0.970859883,0.019787823,-0.045962818,8.069005401,7.226923186,1.660718037,1.72040825,0.680899032,1.14595758,0.008630119
223,0,-0.092720057,0.974164924,-0.031429599,0.042993024,0.739248645,0.952876509,2.603174918,2.151716701,0.145758245,1.114688524,0.000333363
224,0,0.191872908,0.890040346,0.060310402,-0.339743358,1.608858934,1.72298461,0.922009673,0.625129546,0.244020339,0.922408619,0.016509747
225,1,0.502814766,1.174459155,-0.046022788,0.038037717,0.658145891,0.599572958,2.584913505,2.732055681,0.644603369,1.303547157,0.040384221
226,0,-0.135785546,1.097100717,-0.025059757,0.039237144,0.185918378,0.219789811,0.570993998,1.035879938,-0.508984245,1.109707322,0.009209448
227,0,0.017354952,0.987322947,-0.068406137,1.281010021,0.314603886,0.203159498,0.810724969,0.709217242,-0.396091949,0.934555904,0.022742559
228,0,-0.128590239,0.936219155,-0.036827507,-0.005334685,0.924822438,0.660820676,0.97479256,1.153049664,-0.119048625,0.874219421,-0.00910486
229,0,0.586328942,1.107060254,-0.01562736,0.003711092,10.48224649,6.307352127,2.374023353,1.97907313,0.581422087,0.93830467,-0.025922838
230,0,-0.446502016,0.995000135,-0.010315951,-0.933464052,0.778041081,0.972703052,0.348897183,0.354969219,-0.775598472,1.06611805,0.003353911
231,1,0.105971034,1.130536798,0.012433852,-0.021132508,2.356438003,2.567814419,1.842945218,1.743917709,0.331695089,1.136927493,-0.0195091
232,1,0.715125022,1.053314507,0.011395282,0.003063011,0.930614145,0.834949947,2.451150254,2.122165499,0.802284099,0.93188917,-0.02258798
233,0,0.471315374,1.234145042,-0.068025437,-0.02031651,2.890367456,2.48769244,4.61142128,4.815359419,0.111704225,1.13781603,0.059516301
234,0,0.143772864,0.949347095,0.007134627,-0.052257207,0.82226195,1.123348028,0.704815797,0.457096496,-0.133396993,1.431786568,-0.020102451
235,0,-0.503183576,0.996684234,-0.023035426,-0.012763566,0.25762447,0.202857108,0.388332293,0.541920615,-0.644995978,1.134734136,0.020965911
236,0,0.285521295,1.208590847,-0.066294411,0.009630649,0.625328354,0.595855831,0.968462391,0.834213311,0.810307659,0.737989227,-0.046633318
237,0,-0.424236947,0.933662495,0.021898451,0.007036102,1.068390301,1.489023595,0.878032901,0.904179413,-0.49033757,1.120470357,0.052108247
238,0,0.300340595,0.886488232,0.015482835,0.038588687,1.847756161,2.142163583,1.423128011,1.264977615,0.00929679,0.935628896,0.013278205
239,0,-0.15594644,1.070240533,0.042940788,-0.899763513,1.518844185,1.90087671,0.667127575,0.76711123,-0.012481861,0.882472551,0.083136975
240,0,-0.049237009,1.020052866,0.039327119,-0.051255332,4.72877584,4.998316237,1.163406786,1.229417643,-0.142019568,0.771469036,0.020531228
241,1,-0.18382017,1.039428866,-0.044510117,-0.012864915,0.859062932,0.856422006,1.441472159,1.52966713,-0.182937033,1.501330504,0.017431762
242,0,-0.235985282,1.042878095,-0.021639876,-0.026239788,0.891047051,1.001359604,0.579255032,0.43182673,-0.348804964,0.714517276,-0.011768289
243,0,0.655225316,0.937294884,-0.033601385,0.014060633,7.885092057,8.029524222,1.555172572,1.216060266,0.821137097,1.3702976,0.042875568
244,0,0.072052551,1.140278106,-0.017648962,0.006910849,0.271665523,0.329041252,2.298223376,1.969397325,0.335860054,0.96224643,0.022655648
245,1,-0.479784292,0.914212969,-0.058644808,-0.038408915,2.144494591,1.897243685,0.406110358,0.285142318,-0.476782729,0.833358956,0.069579449
246,0,-0.711077756,0.808060362,-0.015102659,-0.008732578,0.61615548,0.702442839,0.775269904,1.138637477,-0.742840283,0.921610656,0.059383332
247,0,0.537973067,1.126891411,0.018977974,-0.344986335,8.387448102,9.914411741,1.698980578,1.599695419,0.640528944,0.824925668,0.009009144
248,0,0.542539908,1.097504202,-0.058474196,0.015036774,0.58374096,0.497168348,1.392190116,2.301365242,0.302613489,1.353814136,-0.006955323
249,0,0.173231176,1.059798032,-0.004164288,-0.061628019,1.431433057,1.738035492,0.978333448,0.730987544,0.195120003,1.005938837,0.048956591
250,0,-0.020318673,0.858246768,0.03526078,0.01500618,0.51120046,0.563169153,1.003318871,0.653204341,-0.430871973,1.220453408,-0.025726758
251,0,0.430280243,1.223611436,0.007493552,0.010033999,3.365055276,3.145704009,1.028219284,1.092913868,0.835114015,0.679235825,0.044552524
252,0,0.354274831,0.887462488,0.034743113,-0.017920838,0.303024825,0.256216062,1.541792027,1.398327283,0.402219552,0.672304999,-0.012002144
253,0,-0.030338677,0.952208027,-0.020738109,-0.111303738,1.849380086,1.594508859,0.65377717,0.945444504,0.178543501,0.797382877,0.011369395
254,0,0.641154251,1.034203247,0.02942635,0.010527237,0.616453347,0.605072249,1.100932001,1.376196824,0.895680171,0.827164118,0.046582844
255,0,-0.050820325,1.140982461,-0.007615932,-0.127274844,0.390326104,0.300205137,1.048450197,0.725828206,0.205136875,0.52892952,0.07789494
256,0,-0.243193238,1.054856575,-0.019610569,-0.018907086,1.07532665,1.066442699,0.696112364,0.642842006,-0.083220002,0.82899179,0.01331981
257,0,0.240119901,1.033712778,-0.076483228,-0.012362445,1.56881934,1.320068769,0.660226673,0.724265652,0.412402392,1.1855796,0.024007329
258,0,0.075045622,0.998075232,0.01255959,0.027829184,3.348575507,4.097317378,1.120709118,1.272172698,0.002745396,1.444827262,-0.011870563
259,1,0.03651976,0.983269805,0.015261004,0.043328478,0.721027655,0.852151384,0.667143054,0.827055749,0.223654819,1.163952649,0.037179976
260,0,-0.081876701,0.957521247,0.025732207,0.012148001,0.453973807,0.622556605,1.289759774,1.385331135,-0.286196399,0.879047126,0.04024123
261,0,-0.168434693,1.05025352,-0.020442733,0.015575477,2.557827166,2.720080549,0.669825106,1.241454712,-0.266002638,1.05676826,0.022567655
262,1,0.079042752,0.96443573,-0.003270665,0.025815078,1.485371108,1.885259956,1.353169293,1.09406621,0.266631352,0.812765068,0.015434461
263,1,-0.342105082,0.99657425,-0.00901621,-0.00165093,0.202021087,0.192054444,1.80956949,1.967871225,-0.503100281,0.623371628,-0.032308726
264,1,-0.403427366,1.22920544,-0.009016494,-0.001658015,0.725271818,0.566660835,0.584812979,0.661110839,-0.325554083,0.847511088,-0.010541886
265,0,0.720473711,0.988981453,-0.025907942,0.005595777,1.534168321,1.336680033,1.655923097,1.50996189,0.579767241,0.816803357,0.022906588
266,0,0.20108713,1.025092045,0.001023934,0.246004689,0.27966178,0.227490455,2.015722851,2.216487116,0.62858761,0.798975897,-0.049903704
267,0,-0.195740724,0.96766925,0.043633856,0.023856297,2.725711647,2.847854293,0.839542013,0.746969427,-0.450739615,0.751943316,0.06232943
268,0,-0.323163727,0.995966442,-0.026047141,0.074166694,0.199629561,0.251819489,0.343411528,0.614535858,-0.612948885,0.858324003,-0.043562632
269,1,-0.424671037,1.012826215,0.062294212,0.064151862,0.147189479,0.11461726,0.9096143,1.278139021,-0.625135638,0.929006057,-0.008309996
270,1,0.027322632,0.933271423,0.032108105,-0.018351703,0.312724245,0.25961981,1.669609337,1.944317616,0.139018571,0.945281863,0.031587076
271,0,-0.694241536,1.024110355,-0.059450463,0.00814445,0.325619616,0.345949441,0.275360592,0.313191236,-0.676760532,1.139307152,-0.01974326
272,0,-0.826521065,1.100729577,0.051838604,-0.161623119,0.144325153,0.164000916,0.299529771,0.19997166,-0.591927733,1.00140665,-0.032041509
273,0,-0.266081101,0.974617228,0.001836219,-0.056828674,0.909782112,0.941577608,0.59724493,0.450912146,-0.336610201,1.016606553,0.007276355
274,0,-0.756929052,1.066509177,-0.040137046,-0.418637676,0.736920026,0.633354354,0.896964475,0.737409775,-0.723436028,0.793256177,-0.02088344
275,0,-0.067837993,1.096864556,0.028506749,0.058112164,0.544494829,0.414888161,0.586024334,0.733184167,0.075578643,0.921934719,0.068421805
276,0,0.379873537,0.933456964,-0.013994519,0.00573952,0.132454218,0.132278845,1.305549143,1.309018516,0.124947812,1.197385424,0.002806801
277,0,-0.078400094,1.080050901,0.006763294,0.000294054,3.112008027,2.933485738,0.787537866,0.196475057,0.031655781,0.895534625,0.023352275
278,0,-0.069082753,0.994916937,-0.018108402,-0.032398584,0.3670691,0.342512539,0.715123937,0.929081745,-0.581233513,0.84294213,0.05320982
279,0,-0.347880534,1.061763321,-0.018770971,-0.006407944,0.801128688,0.923633005,0.6879843,0.495789932,-0.352662487,0.859075322,-0.008929573
280,0,0.043092799,1.046749191,0.010953418,-0.00926206,0.526430111,0.407024891,2.229953343,2.318454502,0.032759513,0.887612314,-0.007067292
281,0,0.464996958,1.292294692,-0.014975976,-0.001021351,1.169184846,0.775686845,2.382462662,1.992751635,0.435115563,1.161006573,-0.004021357
282,0,-0.625294334,0.968628537,-0.050072788,-0.036339947,0.597478492,0.586816707,0.31472014,0.252409995,-0.785170113,0.875594307,0.036550073
283,0,0.774413684,1.08968834,0.024212285,0.034599276,3.447786243,2.679772723,2.091268313,1.704437613,0.928952127,0.91255044,0.028784802
284,1,0.49661237,1.04894079,0.073456315,-0.021162597,0.391228171,0.390264892,2.248772623,2.176567675,0.400735361,0.911781225,-0.008034638
285,0,-0.336371184,0.997652731,0.049934229,0.018445322,0.780758405,0.744863286,0.533926172,0.736522144,-0.093343456,0.693071517,0.02568322
286,0,0.485768422,1.081807022,0.007486324,0.012031368,6.378127779,5.5135783,1.418788344,1.679779952,0.344586114,0.90241018,0.011248746
287,0,0.014175208,1.044785,0.025541039,0.009654368,0.249232659,0.280271499,2.072217365,2.255947111,-0.588119331,0.972113686,0.073334969
288,1,-0.442603881,0.832606305,0.095682069,-0.002414282,1.723274994,2.133023507,0.679514496,0.978935294,-0.44810199,1.379217522,-0.027894548
289,1,0.152190899,1.083049665,0.028491122,-0.028764042,0.543002405,0.718369343,1.84603005,2.348154237,1.004876505,0.878825091,-0.013607129
290,1,0.519245046,0.873825335,0.064567919,-0.003037469,1.598401275,1.623150259,2.352152501,2.067262684,0.984286179,1.21923623,0.035045854
291,1,0.14189767,0.985479188,-0.019635394,-0.000140536,3.280314518,3.571782277,1.371707775,1.631872065,0.237601764,1.269359307,0.000907905
292,0,0.074019432,0.901995978,0.07462076,-0.017753911,0.642631843,0.603705403,1.374634864,1.390928797,-0.235458887,0.799623836,0.032580424
293,0,0.508548703,1.004644658,0.033467625,0.037173586,2.378070989,2.568956786,2.0591795,2.071950319,0.363092517,1.602728075,0.068797977
294,0,-0.341343906,1.155276015,-0.048809469,-0.014312233,0.853665712,0.74474493,0.722931032,0.317802798,-0.411722813,0.828914009,0.036619023
295,0,-0.409985148,0.875628178,0.020378195,0.010813229,2.882770302,1.823537222,0.450064461,0.311134907,-0.598373744,1.175594268,0.010219307
296,0,0.235611166,0.97763795,-0.021144776,-0.030236126,0.76038459,0.732273898,0.516578637,0.668963661,0.516324831,0.921567669,-0.043151024
297,0,0.221878514,1.244064101,-0.0297833,0.772127751,0.5208326,0.414277369,1.112341273,0.942361621,0.343439933,0.674130793,-0.011431006
298,0,0.184923497,0.92255733,0.039842444,-0.193522302,1.009157563,1.258316376,1.081750304,1.144842192,-0.104656763,0.8449935,0.02670239
299,1,-0.723305476,0.996788516,-0.060747064,0.024492458,1.217991895,0.617136877,0.419817558,0.710383953,-0.692407296,1.099905166,0.069018864
300,1,0.748082828,0.919380864,0.043533446,-0.206600259,5.206823235,3.969641568,2.363001136,2.314686352,0.370504186,0.580670077,-0.004918915
301,0,0.107324896,1.043088477,0.038823087,4.354902008,0.249698571,0.25918838,1.683396044,1.829512687,0.070568401,1.179305141,-0.017905345
302,0,0.637162404,0.947144384,-0.067217964,-0.016525314,0.80641596,1.012393857,2.710135246,2.595602798,0.711294818,1.055363287,-0.006833687
303,0,-0.217835581,0.868163189,-0.034077108,-0.018950022,0.539083733,0.44498677,1.243741828,0.861993932,-0.118967276,0.849029047,0.009177952
304,0,0.334728344,1.011637406,-0.00533709,0.009942785,1.028592723,0.92180954,0.783697208,0.703517751,0.137435856,1.10979952,0.034357732
305,0,-0.130203378,1.157499486,0.069363771,0.006663711,1.713854704,2.01462072,0.30799955,0.12986876,-0.238519769,0.859672614,0.011411068
306,0,-0.180813203,1.114848179,-0.041174788,-0.059189953,1.33455372,1.204817993,0.809511503,0.438942489,-0.039582545,0.862789113,-0.020747906
307,0,-0.11072766,0.987959466,0.046730505,-0.011124069,1.521322174,1.14542887,0.813808015,0.456375745,-0.336984095,0.84893831,-0.004101925
308,0,-0.350522324,1.023912989,0.055705309,-0.006488547,0.204444413,0.181912688,0.659695837,0.679470869,-0.590471261,0.950834651,0.026991419
309,0,-0.427448696,1.045489597,0.039357612,-0.009836797,0.447449948,0.347630223,0.561592061,0.79048962,-0.808462598,1.326183435,0.06732468
310,0,0.47440528,0.981499689,-0.024038731,0.003727333,2.407069005,1.385844722,2.464592022,2.166416431,0.364933888,0.833881248,-0.040205944
311,0,0.609575535,1.064635029,-0.016835273,0.032506691,4.994409381,6.679228774,1.688468365,1.508650517,0.399794565,0.759466954,-0.019249002
312,0,-0.419046485,0.887860087,0.061489581,-0.014089078,0.175159393,0.135846491,0.637754935,1.038134155,-0.466478601,0.974981953,0.025365963
313,0,-0.402314293,1.001155455,-0.016978078,-0.001148811,0.149433311,0.15964423,1.205577584,1.05091959,-0.74169361,1.53443302,0.007498013
314,0,0.264581086,0.937697194,-0.009353237,-0.093335444,3.512497441,4.331204005,1.11690754,0.722845059,0.472114329,0.875024251,0.079219322
315,0,-0.451809163,1.037496978,-0.045093496,0.011159558,0.988717092,0.636018731,1.034462554,0.98557032,-0.196720035,0.801199979,0.052294704
316,0,0.192492633,0.890744373,0.017275847,0.010384403,0.651885304,0.688390024,0.598423205,0.552786174,0.105428649,0.950524626,0.006570194
317,0,0.568900548,0.896439341,0.029333273,0.117195295,3.011985038,3.01723514,1.210711256,1.060986418,0.693840214,1.194871113,-0.000994902
318,0,-0.48930703,1.061655336,-0.021419924,-0.006349285,0.603276306,0.586156021,0.786289426,0.571568383,-0.43728098,1.332922797,0.005324839
319,0,-0.35572213,0.829032571,-0.026675746,0.014602142,0.420441617,0.335152762,0.934124841,1.358601348,0.011903439,0.942395636,-0.009227019
320,0,-0.204827462,1.256145816,-0.072814674,0.000943079,0.950162201,0.79987246,0.527351686,0.53040881,-0.292980603,0.963821759,-0.02336014
321,0,-0.150602131,0.918251359,0.004639257,0.034276105,1.870677282,1.775839377,2.198501754,2.065973967,-0.327044286,1.41832336,0.022969443
